-26.1894457562	2.81624798816	3.05450594666	-26.1457856899	2.57799002966	-26.2331058226	53.8663892065	201	714	0	115	3.23374202282
-26.1910363477	2.31205654075	2.5653852285	-26.1536863321	2.058727853	-26.2283863632	56.9458535573	201	714	0	115	3.26718482632
-25.8640896064	1.19584457316	1.9827375729	-25.7404884899	0.408951573416	-25.9876907229	177.141860163	201	714	0	115	3.31329714807
-24.2985085868	-1.2015425475	-0.0114007953999	-24.1445436799	-2.3916842996	-24.4524734938	266.880130663	201	714	0	115	3.47148434706
-23.7933977619	-2.95646801645	-2.53351850938	-23.7602733499	-3.37941752351	-23.8265221739	94.3470655923	201	714	0	115	3.63841534591
-20.3779951627	-4.1037400437	-3.76198555766	-20.4005386237	-4.44549452974	-20.3554517018	76.1671640879	201	714	0	115	3.77016974375
-19.0530110429	-5.69527520116	-4.60555621543	-19.0868981242	-6.7849941869	-19.0191239617	242.45876777	201	714	0	115	3.84375357241
-10.7705748287	-6.92045063937	-6.30181435386	-10.8320561237	-7.53908692489	-10.7090935336	138.246531527	201	714	0	115	4.10937800973
-10.4331902064	-7.87468250678	-7.54979364415	-10.4698329146	-8.19957136941	-10.3965474981	72.7016018063	201	714	0	115	4.17901672153
-10.0590557811	-8.49258258794	-8.19350529689	-10.1134299114	-8.791659879	-10.0046816507	67.5785364711	201	714	0	115	4.21779787158
